,gsis_id,ra_epa_per_play,play_count,ra_epa_total_impact,display_name,position_group
4388,00-0037265,-0.17138461628096321,40,-6.855384651238529,Snoop Conner,RB
4389,00-0037266,0.3742649327453741,12,4.4911791929444895,Matt Waletzko,OL
4390,00-0037267,0.02796318393271672,791,22.118878490778926,Jerome Ford,RB
4391,00-0037268,0.03190400445373821,1507,48.07933471178349,Zyon McCollum,DB
4392,00-0037269,0.05370737005286642,452,24.275731263895622,Eric Johnson,DL
4393,00-0037270,-0.027770267788284207,356,-9.886215332629178,Otito Ogbonnia,DL
4394,00-0037271,-0.06251167741295433,340,-21.25397032040447,D'Marco Jackson,LB
4395,00-0037272,0.00014138629568487968,343,0.048495499419913726,Montrell Washington,WR
4396,00-0037273,-0.11067595782731697,217,-24.016682848527783,Kyle Philips,WR
4397,00-0037274,-0.09862645760645862,138,-13.61045114969129,Esezi Otomewo,DL
4398,00-0037275,0.0033001805207726726,1911,6.306644975196577,DaRon Bland,DB
4399,00-0037276,-0.09373987867895942,413,-38.71456989441024,Ty Chandler,RB
4400,00-0037277,-0.1382731387316418,558,-77.15641141225612,Teagan Quitoriano,TE
4401,00-0037278,-0.065536032829715,208,-13.63149482858072,Luke Wattenberg,OL
4402,00-0037279,-0.20534626610590412,420,-86.24543176447973,Marcus McKethan,OL
4403,00-0037280,0.19173185567933557,64,12.270838763477476,Matthew Butler,DL
4404,00-0037281,5.024711219395488e-05,1413,0.07099916953005825,Damone Clark,LB
4405,00-0037282,-0.01042961152275575,526,-5.485975660969524,James Mitchell,TE
4406,00-0037283,0.04067215628148656,715,29.08059174126289,John Ridgeway,DL
4407,00-0037286,-0.24661539670239582,71,-17.509693165870104,Kevin Harris,RB
4408,00-0037287,-0.07295878590033693,450,-32.83145365515162,Vederian Lowe,OL
4409,00-0037288,-0.015321851477028305,1239,-18.98377398003807,Christian Benford,DB
4410,00-0037289,0.20377657018760872,1194,243.30922480400483,Malcolm Rodriguez,LB
4411,00-0037291,0.12226845665168713,444,54.287194753349084,Jalen Nailor,WR
4412,00-0037292,-0.048633249704525434,443,-21.544529619104768,Andrew Ogletree,TE
4413,00-0037293,-0.050529208461408445,165,-8.337319396132393,Devin Harper,LB
4414,00-0037295,0.15940178536243751,2215,353.0749545777991,Jamaree Salyer,OL
4415,00-0037296,0.1347815054774973,194,26.147612062634472,Gregory Junior,DB
4416,00-0037297,0.056593234074330534,498,28.183430569016608,Cade Mays,OL
4417,00-0037298,-0.09096005712512979,183,-16.64569045389875,Sam Roberts,DL
4418,00-0037299,-0.0235424936377594,286,-6.733153180399188,Keaontay Ingram,RB
4419,00-0037300,-0.008175074380724628,241,-1.9701929257546353,Mike Woods,WR
4420,00-0037301,0.04280960613127572,682,29.19615138153004,Theo Jackson,DB
4421,00-0037302,0.07690881367974348,101,7.7677901816540915,Austin Deculus,OL
4422,00-0037303,-0.03139630768683677,797,-25.02285722640891,Matt Henningsen,DL
4423,00-0037304,0.03302985811728071,1052,34.747410739379305,Connor Heyward,TE
4424,00-0037305,0.01982614254637865,25,0.4956535636594662,Luke Tenuta,OL
4425,00-0037306,0.03642307579895042,84,3.059538367111835,John FitzPatrick,TE
4426,00-0037307,-0.024227241910234978,1159,-28.07937337396234,Ja'Sir Taylor,DB
4427,00-0037308,0.028772223208242093,254,7.308144694893492,Lecitus Smith,OL
4428,00-0037310,0.03336749153251402,277,9.242795154506384,James Houston,DL
4429,00-0037311,-0.13583279267134862,1038,-140.99443879285988,Ko Kieft,TE
4430,00-0037312,0.047930713108834344,68,3.2592884914007354,Chance Campbell,LB
4431,00-0037313,0.1838077729653757,574,105.50566168212565,Montaric Brown,DB
4432,00-0037314,-0.1165757776913746,186,-21.683094650595677,Isaiah Thomas,DL
4433,00-0037315,0.0482229427288362,333,16.058239928702452,Cameron Goode,LB
4434,00-0037316,-0.04825790823069624,467,-22.536443143735145,Mark Robinson,LB
4435,00-0037317,0.01540180144310015,122,1.8790197760582183,Nick Muse,TE
4436,00-0037318,-0.07222858396627772,249,-17.984917407603152,Baylon Spector,LB
4437,00-0037319,0.00022332634342279808,30,0.006699790302683942,Faion Hicks,DB
4438,00-0037320,0.11806619889156955,668,78.86822085956847,Deane Leonard,DB
4439,00-0037321,0.01626213298285595,366,5.9519406717252785,Chase Lucas,DB
4440,00-0037322,0.0025167623624870955,988,2.48656121413725,Thayer Munford Jr.,OL
4441,00-0037323,-0.08334156964050703,1907,-158.9323733044469,Rodney Thomas,DB
4442,00-0037325,0.08354731327253859,11,0.9190204459979244,Kalon Barnes,DB
4443,00-0037327,-0.15979956724012875,295,-47.14087233583798,Skylar Thompson,QB
4444,00-0037329,0.04100625895875267,61,2.501381796483913,Brittain Brown,RB
4445,00-0037330,-0.009200249620052108,485,-4.462121065725272,Jesse Luketa,LB
4446,00-0037331,-0.0057076157922716,391,-2.2316777747781957,Zander Horvath,RB
4447,00-0037332,-0.048500487760351145,825,-40.0129024022897,D'Anthony Bell,DB
4448,00-0037336,0.13986176556663038,258,36.08433551619064,Brock Hoffman,OL
4449,00-0037337,-0.08634322056065465,78,-6.7347712037310625,Shaun Jolly,DB
4450,00-0037341,-0.20736169761834541,42,-8.709191299970508,Roderick Perry II,DL
4451,00-0037348,-0.02503966010005067,235,-5.884320123511908,Tanner Conner,TE
4452,00-0037353,-0.021934398789217945,1956,-42.9036840317103,Kader Kohou,DB
4453,00-0037354,-0.027555078010406155,266,-7.329650750768037,Verone McKinley III,DB
4454,00-0037355,-0.5326627190716291,34,-18.11053244843539,Braylon Sanders,WR
4455,00-0037356,-0.10681079528355378,199,-21.2553482614272,Ben Stille,DL
4456,00-0037363,-0.11268165167478904,238,-26.81823309859979,Marquan McCall,DL
4457,00-0037364,0.12657345080605528,35,4.430070778211935,Arron Mosby,DL
4458,00-0037373,0.08889684471075837,102,9.067478160497354,Zyon Gilbert,DB
4459,00-0037375,-0.23113715922849293,139,-32.12806513276052,Christopher Hinton,DL
4460,00-0037377,-0.018347186120681078,287,-5.265642416635469,Trenton Thompson,DB
4461,00-0037381,0.3369502141007216,2,0.6739004282014432,Sebastian Gutierrez,OL
4462,00-0037382,0.09817787956445621,483,47.41991582963235,Brandon Johnson,WR
4463,00-0037383,-0.13400636983996236,67,-8.978426779277479,Kana'i Mauga,LB
4464,00-0037384,0.05895002819758349,757,44.625171345570706,Ja'Quan McMillian,DB
4465,00-0037387,0.20984022230789104,186,39.03028134926773,Jalen Virgil,WR
4466,00-0037392,0.08821206360572317,299,26.37540701811123,Trevor Denbow,DB
4467,00-0037393,0.12458930910849418,300,37.37679273254825,JoJo Domann,LB
4468,00-0037394,-0.002283087186180117,17,-0.03881248216506199,Ethan Fernea,WR
4469,00-0037395,0.13119140392945638,657,86.19275238165284,Dallis Flowers,DB
4470,00-0037396,-0.06166087729052747,328,-20.22476775129301,Wesley French,OL
4471,00-0037400,0.522258211528987,2,1.044516423057974,D'vonte Price,RB
4472,00-0037401,0.050742567752278984,48,2.4356432521093914,Forrest Rhyne,LB
4473,00-0037404,-0.026721556728104157,67,-1.7903443007829785,Ryan Van Demark,OL
4474,00-0037406,0.07303376652352668,226,16.50563123431703,Sterling Weatherford,LB
4475,00-0037410,-0.21351313760044482,97,-20.71077434724315,Jashaun Corbin,RB
4476,00-0037412,-0.04515863049537505,287,-12.96052695217264,Cal Adomitis,SPEC
4477,00-0037413,0.2851810202580002,15,4.277715303870003,Ben Brown,OL
4478,00-0037415,0.12217664799752262,68,8.308012063831539,Allan George,DB
4479,00-0037420,-0.5916115374712454,13,-7.69094998712619,Kwamie Lassiter II,WR
4480,00-0037429,-0.041316183271309564,332,-13.716972846074775,Raheem Blackshear,RB
4481,00-0037431,-0.00285176674008702,356,-1.0152289594709791,Kingsley Jonathan,DL
4482,00-0037445,0.426782998612399,13,5.548178981961187,Demetrius Taylor,DL
4483,00-0037447,0.13553946164988984,578,78.34180883363632,Tomon Fox,LB
4484,00-0037451,-0.06999583096686209,203,-14.209153686273003,Rod Williams,TE
4485,00-0037456,-0.05383368747554436,409,-22.017978177497643,Troy Hairston,RB
4486,00-0037457,0.026141192161187383,722,18.87394074037729,Jake Hansen,LB
4487,00-0037459,-0.019314070545071452,1107,-21.380676093394097,Kurt Hinish,DL
4488,00-0037460,0.6173348484413426,9,5.556013635972083,Johnny Johnson III,WR
4489,00-0037461,0.2082787031931618,60,12.496722191589708,Tristin McCollum,DB
4490,00-0037464,-0.3143405949339729,79,-24.832906999783862,Jacobi Francis,DB
4491,00-0037468,0.12662480459994524,272,34.44194685118511,Raheem Layne,DB
4492,00-0037475,-0.05439256164705084,491,-26.706747768701963,Stone Smartt,TE
4493,00-0037481,0.047021725576522344,166,7.8056064457027095,Olakunle Fatukasi,LB
4494,00-0037482,-0.24728980910202378,15,-3.7093471365303565,Don Gardner,DB
4495,00-0037483,-0.21154071258874937,28,-5.923139952484982,Kaylon Geiger,WR
4496,00-0037487,0.05345192466394181,532,28.43642392121704,Deven Thompkins,WR
4497,00-0037488,0.12187621118097294,76,9.262592049753943,Nolan Turner,DB
4498,00-0037491,-0.03377284451190796,386,-13.036317981596472,J.J. Russell,LB
4499,00-0037493,0.0052163043256121455,212,1.105856517029775,Mike Brown,DB
4500,00-0037499,0.16584981064037566,114,18.906878413002826,Luiji Vilain,LB
4501,00-0037500,0.08613783094496544,288,24.807695312150045,Ryan Wright,SPEC
4502,00-0037503,0.03354656967133788,295,9.896238053044675,Darien Butler,LB
4503,00-0037506,-0.18117283285368752,27,-4.891666487049563,Cole Fotheringham,TE
4504,00-0037512,0.006724504494233494,656,4.411274948217172,Isaiah Pola-Mao,DB
4505,00-0037515,0.059282214203044574,153,9.07017877306582,Zach VanValkenburg,LB
4506,00-0037516,-0.028335161576358518,425,-12.04244366995237,Sam Webb,DB
4507,00-0037517,-0.018696824142245414,1131,-21.146108104879563,Luke Masterson,LB
4508,00-0037522,-0.008924228844434142,29,-0.2588026364885901,Qwuantrezz Knight,DB
4509,00-0037524,0.04456331724467465,22,0.9803929793828422,Tay Martin,WR
4510,00-0037525,-0.1729259283434285,739,-127.79226104579365,Jordan Mason,RB
4511,00-0037526,0.06679207648959057,19,1.2690494533022207,Marcelino McCrary-Ball,LB
4512,00-0037527,0.020800122858237357,405,8.424049757586129,Segun Olubi,LB
4513,00-0037535,-0.5371034760823612,27,-14.501793854223752,DaMarcus Fields,DB
4514,00-0037537,-0.074727804118527,134,-10.013525751882618,Lewis Kidd,OL
4515,00-0037539,-0.049740156218748124,144,-7.16258249549973,Lucas Krull,TE
4516,00-0037544,0.1703656709035317,380,64.73895494334204,Nephi Sewell,LB
4517,00-0037545,0.12119874173588961,1058,128.2282687565712,Rashid Shaheed,WR
4518,00-0037547,-0.0694930838942327,136,-9.451059409615647,Daniel Whelan,SPEC
4519,00-0037549,0.020783834564741796,627,13.031464272093107,Darrell Baker Jr.,DB
4520,00-0037551,0.05265946038719764,68,3.5808433063294394,Stephen Jones,DL
4521,00-0037557,0.041250720386684314,233,9.611417850097446,Ronnie Rivers,RB
4522,00-0037560,-0.1405940030992382,375,-52.72275116221432,Chandler Wooten,LB
4523,00-0037561,-0.09385609459199104,915,-85.8783265516718,Markquese Bell,LB
4524,00-0037563,-0.03258515540041341,325,-10.590175505134358,Malik Davis,RB
4525,00-0037569,-0.0797065707701588,862,-68.7070640038769,Peyton Hendershot,TE
4526,00-0037570,0.12905004508462403,76,9.807803426431427,Dennis Houston,WR
4527,00-0037571,0.010116651037698153,15,0.1517497655654723,Storey Jackson,LB
4528,00-0037573,-1.1777283046542701,1,-1.1777283046542701,Quandre Mosely,DB
4529,00-0037578,0.01651614598811205,492,8.12594382615113,Juanyeh Thomas,DB
4530,00-0037580,0.2057881598939911,9,1.8520934390459198,Jared Bernhardt,WR
4531,00-0037581,-0.1028057177164905,40,-4.11222870865962,Stanley Berryhill,WR
4532,00-0037585,-0.01620590938530553,526,-8.52430833667071,Timmy Horne,DL
4533,00-0037587,0.028932272116974505,828,23.95592131285489,Nate Landman,LB
4534,00-0037590,-0.06554795781427437,66,-4.326165215742109,Tyler Vrabel,OL
4535,00-0037591,0.23596484655086436,43,10.146488401687167,Leroy Watson IV,OL
4536,00-0037593,-0.10881617906852682,926,-100.76378181745584,Tre Avery,DB
4537,00-0037594,-0.04601607194611969,122,-5.613960777426602,Julius Chestnut,RB
4538,00-0037596,0.058444690439189276,1141,66.68539179111497,Jack Gibbens,LB
4539,00-0037601,-0.010583041450331532,267,-2.825672067238519,Xavier Newman-Johnson,OL
4540,00-0037602,0.04107412324832801,120,4.928894789799361,Sam Okuayinonu,DL
4541,00-0037603,0.14004107585707942,31,4.341273351569462,Jayden Peevy,DL
4542,00-0037605,-0.3944352073563697,52,-20.510630782531226,Andrew Rupcich,OL
4543,00-0037606,-0.22623136278613964,10,-2.2623136278613964,Caleb Shudak,SPEC
4544,00-0037607,0.29328641403787964,254,74.49474916562143,Ryan Stonehouse,SPEC
4545,00-0037608,-0.05604207923247552,33,-1.8493886146716922,Tre Swilling,DB
4546,00-0037611,0.0419701301908105,1788,75.04259278116918,Kayvon Thibodeaux,LB
4547,00-0037612,0.10996178277902993,1423,156.47561689455958,Evan Neal,OL
4548,00-0037613,-0.06579236092077652,888,-58.42361649764955,Kenyon Green,OL
4549,00-0037614,0.014466946809345883,316,4.5715551917532995,John Metchie III,WR
4550,00-0037615,-0.011118736354306978,665,-7.39395967561414,Nakobe Dean,LB
4551,00-0037616,-0.14245551910009197,717,-102.14060719476593,Nick Cross,DB
4552,00-0037617,-0.007516892636183952,397,-2.984206376565029,Hassan Haskins,RB
4553,00-0037618,0.08574734875024284,46,3.9443780425111705,Zach Thomas,OL
4554,00-0037621,-0.0741545985104469,236,-17.500485248465466,Ryder Anderson,DL
4555,00-0037627,0.05652200800668516,212,11.982665697417254,Mike Greene,DL
4556,00-0037632,-0.10007012715482452,12,-1.2008415258578942,Roger Carter,TE
4557,00-0037633,0.026076031664583613,495,12.907635673968889,Jacob Hummel,LB
4558,00-0037637,0.5935361225035823,18,10.683650205064483,Brayden Thomas,LB
4559,00-0037638,0.11737132066681201,46,5.3990807506733525,Benton Whitley,LB
4560,00-0037639,0.12996411616877107,123,15.985586288758842,William Kwenkeu,LB
4561,00-0037645,0.2286289999401492,8,1.8290319995211937,Nick Sciba,SPEC
4562,00-0037654,0.058014243591786266,67,3.88695432064968,Tucker Fisk,TE
4563,00-0037660,0.22236126326852976,28,6.2261153715188335,Prince Emili,DL
4564,00-0037661,0.029482776009099376,101,2.977760376919037,Ja'Marcus Ingram,DB
4565,00-0037662,0.4056375693472296,30,12.169127080416889,C.J. Brewer,DL
4566,00-0037663,-0.02147794191797017,1182,-25.38692734704074,Jermaine Johnson II,LB
4567,00-0037664,0.1026564892969657,1664,170.82039819015094,Alec Pierce,WR
4568,00-0037665,0.06641786261342338,1182,78.50591360906643,Sam Williams,DL
4569,00-0037666,0.053876722345544775,880,47.4115156640794,Jalen Tolbert,WR
4570,00-0037667,-0.10364841319481159,2150,-222.84408836884492,Kerby Joseph,DB
4571,00-0037686,-0.271956895042871,24,-6.526965481028904,Tucker Addington,SPEC
4572,00-0037692,0.2674757008210571,185,49.48300465189556,Brandon Aubrey,SPEC
4573,00-0037708,-0.1732571654912354,34,-5.890743626702004,Maurice Alexander,WR
4574,00-0037711,-0.022626006524293953,78,-1.7648285088949283,Jeremiah Pharms Jr.,DL
4575,00-0037740,-0.048669833395270805,1822,-88.6764364461834,Garrett Wilson,WR
4576,00-0037741,0.031458560170124,1463,46.023873528891414,Jahan Dotson,WR
4577,00-0037742,0.05789959949348082,759,43.94579601555194,Treylon Burks,WR
4578,00-0037743,0.013911417997744173,1429,19.87941631877642,Daxton Hill,DB
4579,00-0037744,0.007959149449417877,1449,11.532807552206503,Trey McBride,TE
4580,00-0037745,-0.08784754145556807,491,-43.133142854683925,Velus Jones Jr.,RB
4581,00-0037746,0.1540339067460725,808,124.45939665082659,Brian Robinson,RB
4582,00-0037747,0.11981909921687833,517,61.9464742951261,Christian Matthew,DB
4583,00-0037749,-0.3647584521247404,127,-46.32432341984203,Jack Coco,SPEC
4584,00-0037751,0.19841892860014892,399,79.16915251145942,Myjai Sanders,LB
4585,00-0037752,-0.008086186539345496,125,-1.010773317418187,Tycen Anderson,DB
4586,00-0037753,0.06218162164925042,1404,87.30299679554759,Cam Taylor-Britt,DB
4587,00-0037754,-0.04958406540706506,1136,-56.32749830242591,Nicholas Petit-Frere,OL
4588,00-0037755,-0.036387569908183114,363,-13.20868787667047,Jelani Woods,TE
4589,00-0037756,-0.0017184385362178137,1093,-1.8782533200860705,Travis Jones,DL
4590,00-0037757,-0.06675197396607914,1680,-112.14331626301295,Bernhard Raimann,OL
4591,00-0037758,0.09558578449754952,876,83.73314721985338,Cordale Flott,DB
4592,00-0037759,0.12168678490306846,456,55.48917391579922,DeMarvin Leal,DL
4593,00-0037760,-0.11945379178993386,118,-14.095547431212195,Jeffrey Gunter,DL
4594,00-0037801,0.053803194232447726,504,27.116809893153654,KaVontae Turpin,WR
4595,00-0037804,-0.05114111428164866,1074,-54.925556738490656,Zachary Carter,DL
4596,00-0037805,0.05466235291621928,645,35.257217630961435,Jeremy Ruckert,TE
4597,00-0037807,0.014763985232929723,625,9.227490770581076,Joshua Ezeudu,OL
4598,00-0037808,-0.02696364014091828,735,-19.818275503574938,DeAngelo Malone,LB
4599,00-0037809,-0.012101520271838277,1280,-15.489945947952995,Chig Okonkwo,TE
4600,00-0037810,0.07820465157654011,913,71.40084688938111,Troy Andersen,LB
4601,00-0037811,-0.08243027692420334,989,-81.5235438780371,Chad Muma,LB
4602,00-0037812,-0.10240382817020678,1348,-138.04036037343874,Abraham Lucas,OL
4603,00-0037813,-0.025380645361036958,433,-10.989819441329002,Channing Tindall,LB
4604,00-0037814,0.11899265617446926,2421,288.0812205983901,Luke Fortner,OL
4605,00-0037815,-0.022258001887947482,744,-16.559953404632928,Cameron Thomas,DL
4606,00-0037816,-0.018376024907896474,1440,-26.461475867370922,Romeo Doubs,WR
4607,00-0037817,0.043165506318162815,1604,69.23747213433316,Zach Tom,OL
4608,00-0037818,-0.06608450132774048,2427,-160.38708472242615,Zion Johnson,OL
4609,00-0037819,-0.009964334230240719,1487,-14.816965000367949,Leo Chenal,LB
4610,00-0037821,-0.07774085753631323,1995,-155.09301078494488,Charles Cross,OL
4611,00-0037822,-0.009812295003200026,615,-6.034561426968016,Brian Asamoah,LB
4612,00-0037823,0.010504438953888102,1492,15.672622919201048,Christian Harris,LB
4613,00-0037825,0.18459889565203008,2175,401.50259804316545,Tyler Linderbaum,OL
4614,00-0037826,0.013049697451113933,571,7.451377244586056,Drake Jackson,DL
4615,00-0037827,-0.10775600497082055,101,-10.883356502052875,Tyrion Davis-Price,RB
4616,00-0037828,-0.14550362131197409,134,-19.497485255804527,Danny Gray,WR
4617,00-0037829,0.050519123347678586,1815,91.69220887603663,Spencer Burford,OL
4618,00-0037830,-0.008686983512844495,539,-4.682284113423183,Samuel Womack,DB
4619,00-0037831,-0.11345108670361286,51,-5.786005421884256,Nick Zakelj,OL
4620,00-0037832,-0.13684407312512378,62,-8.484332533757675,Kalia Davis,DL
4621,00-0037833,0.1835412213307839,87,15.9680862557782,Tariq Castro-Fields,DB
4622,00-0037834,0.015445091513147331,1641,25.34539517307477,Brock Purdy,QB
4623,00-0037835,0.0769573857553476,1788,137.59980573056149,Luke Goedeke,OL
4624,00-0037837,0.01672952834673704,413,6.909295207202397,Calvin Austin III,WR
4625,00-0037838,0.055476479785378736,1199,66.51629926266911,Isaiah Likely,TE
4626,00-0037839,0.008761557329070623,1018,8.919265360993894,Cobie Durant,DB
4627,00-0037840,0.1880256770229211,898,168.84705796658315,Kyren Williams,RB
4628,00-0037841,0.0020061639548613055,763,1.5307030975591762,Quentin Lake,DB
4629,00-0037842,-0.015952115213926647,1418,-22.620099373347983,Derion Kendrick,DB
4630,00-0037843,-0.04669586169923764,170,-7.938296488870399,Daniel Hardy,DL
4631,00-0037844,0.02861178992788567,1178,33.70468853504932,Russ Yeast,DB
4632,00-0037845,-0.03152510621968865,104,-3.2786110468476197,A.J. Arcuri,OL
4633,00-0037984,-0.10515915277673936,363,-38.172772457956384,Damarion Williams,DB
4634,00-0038038,0.13435597181169934,2071,278.25121762202934,Kyle Hamilton,DB
4635,00-0038039,0.02765410079129594,864,23.893143083679693,Jack Jones,DB
4636,00-0038040,-0.07926485036850532,354,-28.059757030450882,Zamir White,RB
4637,00-0038041,0.11110955964150666,1496,166.21990122369397,Jake Ferguson,TE
4638,00-0038042,0.03436376623987292,461,15.841696236581415,Jake Camarda,SPEC
4639,00-0038043,0.05121741655159943,1472,75.39203716395436,Joshua Williams,DB
4640,00-0038045,0.04037071193199304,154,6.217089637526929,Isaiah Spiller,RB
4641,00-0038046,0.03624984851686179,503,18.233673803981482,Charlie Kolar,TE
4642,00-0038090,-0.05816588256192459,937,-54.50143196052334,Skyy Moore,WR
4643,00-0038091,-0.13723264827782813,185,-25.388039931398204,JT Woods,DB
4644,00-0038092,-0.013045296099593512,42,-0.5479024361829274,Erik Ezukanma,WR
4645,00-0038093,-0.13859295967224744,214,-29.65889336986095,Neil Farrell,DL
4646,00-0038094,0.24830585908678413,302,74.9883694442088,Jordan Stout,SPEC
4647,00-0038095,0.08469520441427135,2457,208.09611724586472,Cordell Volson,OL
4648,00-0038096,0.08871530551643583,740,65.64932608216252,Joshua Paschal,DL
4649,00-0038097,-0.05238193751321048,154,-8.066818377034414,Cade York,SPEC
4650,00-0038098,-0.12155182421553493,600,-72.93109452932096,Pierre Strong,RB
4651,00-0038099,0.06296605037230882,148,9.318975455101706,Phidarian Mathis,DL
4652,00-0038100,0.07122096471370767,1285,91.51893965711436,Percy Butler,DB
4653,00-0038101,0.07088837981144852,1039,73.65302662409502,Akayleb Evans,DB
4654,00-0038102,-0.09572038835211882,1492,-142.81481942136128,Kenny Pickett,QB
4655,00-0038103,0.25045779850765393,1663,416.5113189182285,Cole Strange,OL
4656,00-0038104,-0.023511508945590055,732,-17.21042454817192,Tyquan Thornton,WR
4657,00-0038105,-0.06852637785534872,1423,-97.51303568816122,Damarri Mathis,DB
4658,00-0038106,-0.0009120144691150244,200,-0.1824028938230049,Eyioma Uwazurike,DL
4659,00-0038107,0.07240906824640987,1039,75.23302190801985,Micheal Clemons,DL
4660,00-0038108,-0.21478785493845123,523,-112.33404813281,Bailey Zappe,QB
4661,00-0038111,0.11444630081605812,1473,168.57940110205362,Kyler Gordon,DB
4662,00-0038112,-0.022614198072722497,842,-19.041154777232343,Cam Jurgens,OL
4663,00-0038113,0.06286229824984445,270,16.972820527458,Brandon Smith,LB
4664,00-0038114,0.029492471821630104,894,26.36626980853731,Max Mitchell,OL
4665,00-0038115,0.11021138568296814,1474,162.45158249669504,Daniel Bellinger,TE
4666,00-0038116,-0.03412496465296266,904,-30.84896804627824,Arnold Ebiketie,LB
4667,00-0038117,0.057014378771498446,775,44.18614354791129,Wan'Dale Robinson,WR
4668,00-0038118,-0.0818848167581565,484,-39.632251310947744,Daniel Faalele,OL
4669,00-0038119,-0.08706502466874114,247,-21.505061093179062,Jalyn Armour-Davis,DB
4670,00-0038120,0.10536581272557355,797,83.97655274228212,Breece Hall,RB
4671,00-0038121,0.033124294260050306,1696,56.17880306504532,Alontae Taylor,DB
4672,00-0038122,-0.21844108606126394,1088,-237.66390163465516,Desmond Ridder,QB
4673,00-0038123,0.022489942501896627,1071,24.086728419531287,Dane Belton,DB
4674,00-0038124,-0.02866314754846391,1049,-30.06764177833864,Christian Watson,WR
4675,00-0038125,0.08711605816265432,2026,176.49713383753763,Roger McCreary,DB
4676,00-0038126,-0.029087775892493457,378,-10.995179287362527,Perrion Winfrey,DL
4677,00-0038127,-0.06745290228922364,1074,-72.44441705862619,Logan Hall,DL
4678,00-0038128,-0.28050482183712966,240,-67.32115724091112,Malik Willis,QB
4679,00-0038129,-0.007236457621892509,2023,-14.639353769088546,Cade Otton,TE
4680,00-0038130,-0.000711034601824198,335,-0.23819659161110635,Andrew Booth,DB
4681,00-0038131,0.055942651292343736,2330,130.3463775111609,Ed Ingram,OL
4682,00-0038133,0.08405569931829694,1261,105.99423684037244,Boye Mafe,LB
4683,00-0038134,0.030181127377477374,1058,31.931632765371063,Kenneth Walker III,RB
4684,00-0038135,0.03719819921311734,1817,67.5891279702342,Jaquan Brisker,DB
4685,00-0038136,0.06558512481263246,976,64.01108181712928,Coby Bryant,DB
4686,00-0038142,-0.06779377336674541,120,-8.13525280400945,David Ojabo,LB
4687,00-0038147,0.3207017419770072,14,4.489824387678101,Daylen Baldwin,WR
4688,00-0038149,-0.15177595999260485,15,-2.276639399889073,Josh Ali,WR
4689,00-0038152,0.06880440115076455,41,2.8209804471813467,Lucas Havrisik,SPEC
4690,00-0038181,-0.13203586457556585,9,-1.1883227811800927,Lucky Jackson,WR
4691,00-0038360,-0.02040727996980393,116,-2.367244476497256,Alex Ward,SPEC
4692,00-0038368,-0.06432222379691899,144,-9.262400226756334,Quindell Johnson,DB
4693,00-0038381,0.3263261088002099,44,14.358348787209236,Kyu Kelly,DB
4694,00-0038386,-0.03886795171282284,598,-23.243035124268058,Jalen Carter,DL
4695,00-0038387,0.00860053938250639,339,2.9155828506696664,Colby Wooden,DL
4696,00-0038388,0.21617648513360588,61,13.186765593149959,Darius Rush,DB
4697,00-0038389,0.22241407151887765,64,14.23450057720817,Israel Abanikanda,RB
4698,00-0038390,0.18984851162461408,258,48.98091599915043,Noah Sewell,LB
4699,00-0038391,-0.4298483176883755,17,-7.307421400702384,Sean Clifford,QB
4700,00-0038393,0.10241030378146158,465,47.62079125837964,Dontayvion Wicks,WR
4701,00-0038394,-0.12200949920664718,123,-15.007168402417603,Will Mallory,TE
4702,00-0038395,-0.059854263172900414,342,-20.470158005131943,Terell Smith,DB
4703,00-0038396,0.053681712894246225,125,6.710214111780778,Eric Gray,RB
4704,00-0038397,0.2819485391858495,8,2.255588313486796,Evan Hull,RB
4705,00-0038398,-0.10357991649321725,525,-54.37945615893906,Karl Brooks,DL
4706,00-0038399,0.294015436041787,33,9.702509389378971,Zaire Barnes,LB
4707,00-0038401,0.009827404341068798,74,0.7272279212390911,Jarrick Bernard-Converse,DB
4708,00-0038402,-0.00911913653734359,163,-1.486419255587005,Anders Carlson,SPEC
4709,00-0038403,-0.0376927759377992,457,-17.225598603574234,Tre Hawkins III,DB
4710,00-0038405,-0.1642777813336391,30,-4.928333440009173,Travis Bell,DL
4711,00-0038407,0.059103957509389106,735,43.441408769400994,Jaylon Jones,DB
4712,00-0038408,-0.1035621806313363,925,-95.79501708398608,Carrington Valentine,DB
4713,00-0038411,0.09529629630704838,335,31.924259262861206,Anthony Johnson Jr.,DB
4714,00-0038412,0.16788209561383258,29,4.8685807728011445,Moro Ojomo,DL
4715,00-0038413,-0.25906435352874985,25,-6.4766088382187466,Gervarrius Owens,DB
4716,00-0038416,-0.28252506992520804,311,-87.8652967467397,Tyson Bagent,QB
4717,00-0038417,0.04624749015063419,22,1.0174447833139522,Micah Baskerville,LB
4718,00-0038423,-0.12810230935463418,39,-4.995990064830733,Jalen Harris,DL
4719,00-0038454,0.08429101838857465,200,16.85820367771493,Keaton Mitchell,RB
4720,00-0038458,-0.08295600617598445,8,-0.6636480494078756,Owen Wright,RB
4721,00-0038462,-0.16527835560334922,11,-1.8180619116368415,Keshawn Banks,DL
4722,00-0038463,0.20519162942155084,14,2.872682811901712,Brenton Cox Jr.,DL
4723,00-0038465,0.023685395745998865,261,6.181888289705704,Malik Heath,WR
4724,00-0038468,-0.04748804521706485,35,-1.66208158259727,Henry Pearson,TE
4725,00-0038470,-0.04965140183556353,26,-1.2909364477246519,Benny Sapp III,DB
